nome,model,file,MAE (erro entre a série inteira e a predição de todos os segmentos),RMSE (erro entre a série inteira e a predição de todos os segmentos),complexidade (média dos segmentos),desvio padrão complexidade,tempo,ganho médio de entropia por corte,numero de segmentos
TopDownReg_48_50_0_10dias_umidrelmed2m_2018-03-30 _ 2018-04-09.csv,TopDownReg_48_50,10dias_umidrelmed2m_2018-03-30 _ 2018-04-09,2.8421633324902222,3.8162547396886075,24.0,7.05691150575094,887.7519857089501,-0.16071012113629612,10
TopDownIndex_25_0_10dias_umidrelmed2m_2018-03-30 _ 2018-04-09.csv,TopDownIndex_25,10dias_umidrelmed2m_2018-03-30 _ 2018-04-09,0.5888028088718457,1.0694104483541642,6.199203187250996,10.516926186718354,22990.924526146962,-0.3295601713675917,251
Full_0_20dias_umidrelmed2m_2016-04-19 _ 2016-05-09.csv,full,20dias_umidrelmed2m_2016-04-19 _ 2016-05-09.csv,10.919510251151472,13.8061496495319,11.0,0.0,133.67758403799962,0.0,1
TopDownReg_48_50_0_20dias_umidrelmed2m_2016-04-19 _ 2016-05-09.csv,TopDownReg_48_50,20dias_umidrelmed2m_2016-04-19 _ 2016-05-09,2.0834688905479686,2.76765044027934,23.6,6.9397406291589885,2468.310822783038,-0.12094742645922352,25
TopDownIndex_25_0_20dias_umidrelmed2m_2016-04-19 _ 2016-05-09.csv,TopDownIndex_25,20dias_umidrelmed2m_2016-04-19 _ 2016-05-09,1.2187825212365033,1.848538886251474,5.066246056782334,8.881201362593131,30625.957349164994,-0.3775049997197082,317
Full_0_15dias_umidrelmed2m_2020-08-21 _ 2020-09-05.csv,full,15dias_umidrelmed2m_2020-08-21 _ 2020-09-05.csv,15.035032398655018,17.835079884374057,4.0,0.0,125.2562526440015,0.0,1
PageHinkley_0_15dias_umidrelmed2m_2020-08-21 _ 2020-09-05.csv,PageHinkley,15dias_umidrelmed2m_2020-08-21 _ 2020-09-05,4.489667644425357,6.3950330698259785,23.833333333333332,7.559026980299044,1257.2471309800167,-0.4999155679755809,12
TopDownReg_48_50_0_15dias_umidrelmed2m_2020-08-21 _ 2020-09-05.csv,TopDownReg_48_50,15dias_umidrelmed2m_2020-08-21 _ 2020-09-05,2.2634237668364743,3.028738014530831,27.0625,6.703252475477855,1681.2392854680074,-0.06425929718457511,16
TopDownIndex_25_0_15dias_umidrelmed2m_2020-08-21 _ 2020-09-05.csv,TopDownIndex_25,15dias_umidrelmed2m_2020-08-21 _ 2020-09-05,0.844414023252191,1.3842513272387424,3.5400516795865635,7.001315712261201,39624.236082204035,-0.33709227558892446,387
Full_0_10dias_umidrelmed2m_2021-10-08 _ 2021-10-18.csv,full,10dias_umidrelmed2m_2021-10-08 _ 2021-10-18.csv,10.567043286453318,13.584147121160767,9.0,0.0,119.04734664200805,0.0,1
PageHinkley_0_10dias_umidrelmed2m_2021-10-08 _ 2021-10-18.csv,PageHinkley,10dias_umidrelmed2m_2021-10-08 _ 2021-10-18,4.426582808860788,5.914608733704014,26.833333333333332,4.6696419087073,676.2543393929955,-0.6629952830455246,6
TopDownReg_48_50_0_10dias_umidrelmed2m_2021-10-08 _ 2021-10-18.csv,TopDownReg_48_50,10dias_umidrelmed2m_2021-10-08 _ 2021-10-18,2.2252529121107347,3.111276811629156,23.636363636363637,7.737426483982987,1214.914235824952,-0.14636597319478145,11
TopDownIndex_25_0_10dias_umidrelmed2m_2021-10-08 _ 2021-10-18.csv,TopDownIndex_25,10dias_umidrelmed2m_2021-10-08 _ 2021-10-18,0.79010214775715,1.2821385115179644,4.274881516587678,8.412374340670597,22747.820032484946,-0.30442077270034784,211
Full_0_20dias_umidrelmed2m_2018-06-17 _ 2018-07-07.csv,full,20dias_umidrelmed2m_2018-06-17 _ 2018-07-07.csv,10.955095437789216,13.439224634044422,6.0,0.0,154.60876997793093,0.0,1
PageHinkley_0_20dias_umidrelmed2m_2018-06-17 _ 2018-07-07.csv,PageHinkley,20dias_umidrelmed2m_2018-06-17 _ 2018-07-07,4.726180516757324,6.222604202241845,19.75,5.987834889729898,1385.2831488669617,-0.7502528913207385,12
TopDownReg_48_50_0_20dias_umidrelmed2m_2018-06-17 _ 2018-07-07.csv,TopDownReg_48_50,20dias_umidrelmed2m_2018-06-17 _ 2018-07-07,1.8834370889485164,2.5706193678873444,21.23076923076923,6.283725574895177,2990.011679557967,-0.15119024551695145,26
TopDownIndex_25_0_20dias_umidrelmed2m_2018-06-17 _ 2018-07-07.csv,TopDownIndex_25,20dias_umidrelmed2m_2018-06-17 _ 2018-07-07,0.9864605174732323,1.5636416291079687,4.727506426735219,8.543419374273657,44009.23676557606,-0.33266841286255966,389
Full_0_15dias_umidrelmed2m_2021-05-20 _ 2021-06-04.csv,full,15dias_umidrelmed2m_2021-05-20 _ 2021-06-04.csv,10.888562564629897,13.560567044042838,9.0,0.0,136.47070741502102,0.0,1
PageHinkley_0_15dias_umidrelmed2m_2021-05-20 _ 2021-06-04.csv,PageHinkley,15dias_umidrelmed2m_2021-05-20 _ 2021-06-04,10.361195493482422,13.371116819614684,21.5,0.5,254.95976611995138,0.0,2
TopDownReg_48_50_0_15dias_umidrelmed2m_2021-05-20 _ 2021-06-04.csv,TopDownReg_48_50,15dias_umidrelmed2m_2021-05-20 _ 2021-06-04,5.098825696949264,6.744670389036905,23.833333333333332,8.394773506308685,747.0185460509965,-0.27459156411061836,6
TopDownIndex_25_0_15dias_umidrelmed2m_2021-05-20 _ 2021-06-04.csv,TopDownIndex_25,15dias_umidrelmed2m_2021-05-20 _ 2021-06-04,0.9517733821551092,1.5167179106929631,6.319444444444445,9.414566711114468,25678.52363318496,-0.35152487015560596,216
Full_0_10dias_umidrelmed2m_2019-12-15 _ 2019-12-25.csv,full,10dias_umidrelmed2m_2019-12-15 _ 2019-12-25.csv,5.623551372648754,7.55779593521565,20.0,0.0,133.8126513500465,0.0,1
PageHinkley_0_10dias_umidrelmed2m_2019-12-15 _ 2019-12-25.csv,PageHinkley,10dias_umidrelmed2m_2019-12-15 _ 2019-12-25,3.627403975386861,4.986996362897028,21.666666666666668,4.8876260995383936,761.969024577993,-0.11874312115873513,6
TopDownReg_48_50_0_10dias_umidrelmed2m_2019-12-15 _ 2019-12-25.csv,TopDownReg_48_50,10dias_umidrelmed2m_2019-12-15 _ 2019-12-25,2.1613814693745708,2.871205597963426,24.0,6.338913012640115,1387.5414828349603,-0.1512466396799487,11
Full_0_20dias_umidrelmed2m_2019-04-15 _ 2019-05-15.csv,full,20dias_umidrelmed2m_2019-04-15 _ 2019-05-15.csv,11.389019883637038,13.518302734421143,5.0,0.0,148.90969267499167,0.0,1
TopDownReg_48_50_0_20dias_umidrelmed2m_2019-04-15 _ 2019-05-15.csv,TopDownReg_48_50,20dias_umidrelmed2m_2019-04-15 _ 2019-05-15,2.0006827372684275,2.845409057516361,22.75,8.037671719264646,3083.598335405928,-0.21546520200969818,24
Full_0_15dias_umidrelmed2m_2017-03-16 _ 2017-03-31.csv,full,15dias_umidrelmed2m_2017-03-16 _ 2017-03-31.csv,12.193495166551067,14.268581383042122,7.0,0.0,151.56784211297054,0.0,1
PageHinkley_0_15dias_umidrelmed2m_2017-03-16 _ 2017-03-31.csv,PageHinkley,15dias_umidrelmed2m_2017-03-16 _ 2017-03-31,4.4477552402906815,6.281766935621857,19.071428571428573,9.043263362575368,1865.0931863629958,-0.7187275207892448,14
TopDownReg_48_50_0_15dias_umidrelmed2m_2017-03-16 _ 2017-03-31.csv,TopDownReg_48_50,15dias_umidrelmed2m_2017-03-16 _ 2017-03-31,1.6135576563241014,2.318619511306528,23.736842105263158,6.222557481184742,2554.9284350030357,-0.07538548410669657,19
Full_0_10dias_umidrelmed2m_2018-02-28 _ 2018-03-10.csv,full,10dias_umidrelmed2m_2018-02-28 _ 2018-03-10.csv,7.411528330261481,9.22239529868295,12.0,0.0,150.01849885098636,0.0,1
PageHinkley_0_10dias_umidrelmed2m_2018-02-28 _ 2018-03-10.csv,PageHinkley,10dias_umidrelmed2m_2018-02-28 _ 2018-03-10,4.690272383391132,6.000860400175119,25.0,5.1478150704935,1109.6500994419912,-0.6160890787268765,8
TopDownReg_48_50_0_10dias_umidrelmed2m_2018-02-28 _ 2018-03-10.csv,TopDownReg_48_50,10dias_umidrelmed2m_2018-02-28 _ 2018-03-10,2.5531884988823745,3.4349821895293435,22.333333333333332,6.195876765147036,1673.9727506530471,-0.2190258510826598,12
TopDownIndex_25_0_10dias_umidrelmed2m_2018-02-28 _ 2018-03-10.csv,TopDownIndex_25,10dias_umidrelmed2m_2018-02-28 _ 2018-03-10,,,6.488095238095238,10.21144787973055,34520.89839340502,-0.3685993792825416,252
Full_0_20dias_umidrelmed2m_2018-03-29 _ 2018-04-18.csv,full,20dias_umidrelmed2m_2018-03-29 _ 2018-04-18.csv,10.326789955087975,12.333092863300648,5.0,0.0,173.78202797588892,0.0,1
PageHinkley_0_20dias_umidrelmed2m_2018-03-29 _ 2018-04-18.csv,PageHinkley,20dias_umidrelmed2m_2018-03-29 _ 2018-04-18,3.0032120813673746,4.163279161085277,22.4375,7.499739578812053,2392.7330977130914,-0.6288566552902729,16
TopDownReg_48_50_0_20dias_umidrelmed2m_2018-03-29 _ 2018-04-18.csv,TopDownReg_48_50,20dias_umidrelmed2m_2018-03-29 _ 2018-04-18,2.4015900946680975,3.3856792091872214,24.473684210526315,4.499923052589275,2820.955040428089,-0.06527325821881148,19
TopDownIndex_25_0_20dias_umidrelmed2m_2018-03-29 _ 2018-04-18.csv,TopDownIndex_25,20dias_umidrelmed2m_2018-03-29 _ 2018-04-18,,,4.419291338582677,8.335684950397729,73945.62897764193,-0.2853569117901456,508
Full_0_15dias_umidrelmed2m_2019-07-12 _ 2019-07-27.csv,full,15dias_umidrelmed2m_2019-07-12 _ 2019-07-27.csv,9.60636392784751,12.176122645594816,14.0,0.0,170.95774043397978,0.0,1
PageHinkley_0_15dias_umidrelmed2m_2019-07-12 _ 2019-07-27.csv,PageHinkley,15dias_umidrelmed2m_2019-07-12 _ 2019-07-27,5.6930434246077954,7.70868334632778,25.333333333333332,7.71722460186015,1399.1886497419327,-0.5150025991545657,9
TopDownReg_48_50_0_15dias_umidrelmed2m_2019-07-12 _ 2019-07-27.csv,TopDownReg_48_50,15dias_umidrelmed2m_2019-07-12 _ 2019-07-27,1.7627448912741097,2.4015306948507127,21.541666666666668,8.760608648312564,3741.857658185065,-0.07400214076646475,24
TopDownReg_48_50_0_5dias_umidrelmed2m_2016-09-07 _ 2016-09-12.csv,TopDownReg_48_50,5dias_umidrelmed2m_2016-09-07 _ 2016-09-12,1.9699617324983205,2.6483840915406356,25.0,7.958224257542215,58.96712253999431,-0.1290006509200265,6
TopDownReg_48_50_0_5dias_umidrelmed2m_2020-11-01 _ 2020-11-06.csv,TopDownReg_48_50,5dias_umidrelmed2m_2020-11-01 _ 2020-11-06,1.6212316867398482,2.162794374992686,24.666666666666668,6.209312003399053,72.25955401999818,-0.15518684246666692,6
TopDownReg_48_50_0_5dias_umidrelmed2m_2018-08-02 _ 2018-08-07.csv,TopDownReg_48_50,5dias_umidrelmed2m_2018-08-02 _ 2018-08-07,0.7409673113021841,1.0241360755024562,23.833333333333332,10.745800213209915,90.77004143399245,-0.09909710093909331,6
TopDownReg_48_50_0_5dias_umidrelmed2m_2016-11-06 _ 2016-11-11.csv,TopDownReg_48_50,5dias_umidrelmed2m_2016-11-06 _ 2016-11-11,1.7834245841986704,2.2973700132136674,27.75,7.917543811056558,134.86791659799928,-0.2734009641735448,8
TopDownReg_48_50_0_5dias_umidrelmed2m_2018-10-22 _ 2018-10-27.csv,TopDownReg_48_50,5dias_umidrelmed2m_2018-10-22 _ 2018-10-27,1.0444646855731279,1.5163195983371558,26.75,5.673402858955108,81.64865340599499,-0.06154524846670487,4
TopDownReg_48_50_0_5dias_umidrelmed2m_2016-12-01 _ 2016-12-06.csv,TopDownReg_48_50,5dias_umidrelmed2m_2016-12-01 _ 2016-12-06,1.8988520390643149,2.4650947168929096,24.142857142857142,7.434063903575821,148.70705868999357,-0.17771246207774635,7
TopDownReg_48_50_0_5dias_umidrelmed2m_2018-02-18 _ 2018-02-23.csv,TopDownReg_48_50,5dias_umidrelmed2m_2018-02-18 _ 2018-02-23,1.3792828967519979,2.01244306850322,24.5,3.8622100754188224,138.8976314629981,-0.09911031517033415,6
TopDownReg_48_50_0_5dias_umidrelmed2m_2019-07-09 _ 2019-07-14.csv,TopDownReg_48_50,5dias_umidrelmed2m_2019-07-09 _ 2019-07-14,1.9072545323874026,2.553172519010902,29.333333333333332,7.630348761506398,148.70431265298976,-0.1628962726492184,6
TopDownReg_48_50_0_5dias_umidrelmed2m_2017-03-02 _ 2017-03-07.csv,TopDownReg_48_50,5dias_umidrelmed2m_2017-03-02 _ 2017-03-07,5.0098819845353555,6.403623733670118,19.0,0.816496580927726,87.75842801800172,1.638202756389058,3
TopDownReg_48_50_0_5dias_umidrelmed2m_2017-08-05 _ 2017-08-10.csv,TopDownReg_48_50,5dias_umidrelmed2m_2017-08-05 _ 2017-08-10,2.2196262739067496,2.9229414551783286,27.2,3.9698866482558417,140.08394958999997,-0.18603292862739668,5
TopDownReg_48_50_0_5dias_umidrelmed2m_2018-09-02 _ 2018-09-07.csv,TopDownReg_48_50,5dias_umidrelmed2m_2018-09-02 _ 2018-09-07,2.166536896717831,2.9176493013422764,17.166666666666668,8.394773506308685,176.8836891099927,-0.14215306006817677,6
TopDownReg_48_50_0_5dias_umidrelmed2m_2020-06-28 _ 2020-07-03.csv,TopDownReg_48_50,5dias_umidrelmed2m_2020-06-28 _ 2020-07-03,2.2446990248279013,3.0175010433458365,23.5,3.593976442141304,182.12444466000306,-0.22884757927732752,6
TopDownReg_48_50_0_5dias_umidrelmed2m_2019-07-14 _ 2019-07-19.csv,TopDownReg_48_50,5dias_umidrelmed2m_2019-07-14 _ 2019-07-19,2.1690788981557567,2.863714423129114,20.333333333333332,9.374907406950156,194.78840554499766,-0.12906202568902866,6
TopDownReg_48_50_0_5dias_umidrelmed2m_2019-11-01 _ 2019-11-06.csv,TopDownReg_48_50,5dias_umidrelmed2m_2019-11-01 _ 2019-11-06,1.6811724583889363,2.1980633469000446,30.833333333333332,2.4776781245530843,216.41627466701902,-0.18252419807760106,6
TopDownReg_48_50_0_5dias_umidrelmed2m_2016-02-04 _ 2016-02-09.csv,TopDownReg_48_50,5dias_umidrelmed2m_2016-02-04 _ 2016-02-09,2.4908502950064397,3.3851572418706257,23.833333333333332,8.839620404117412,204.39166401699185,-0.027227931145224992,6
TopDownReg_48_50_0_5dias_umidrelmed2m_2018-08-28 _ 2018-09-02.csv,TopDownReg_48_50,5dias_umidrelmed2m_2018-08-28 _ 2018-09-02,2.713291585763728,3.52533734772177,23.4,7.657675887630659,185.97733422002057,-0.13631071373806722,5
TopDownReg_48_50_0_5dias_umidrelmed2m_2021-03-18 _ 2021-03-23.csv,TopDownReg_48_50,5dias_umidrelmed2m_2021-03-18 _ 2021-03-23,1.8217809340812163,2.3945483445349467,28.166666666666668,8.668269082630562,238.57848920900142,-0.1788283455172173,6
TopDownReg_48_50_0_5dias_umidrelmed2m_2018-06-23 _ 2018-06-28.csv,TopDownReg_48_50,5dias_umidrelmed2m_2018-06-23 _ 2018-06-28,2.568868000208393,3.2261925847060375,25.0,8.414273587185052,210.74155938599142,-0.2504104310412081,5
TopDownReg_48_50_0_5dias_umidrelmed2m_2021-01-05 _ 2021-01-10.csv,TopDownReg_48_50,5dias_umidrelmed2m_2021-01-05 _ 2021-01-10,1.7124559956077219,2.3358603763166976,25.833333333333332,4.374801582802229,254.46847789399908,-0.07022477090676608,6
TopDownReg_48_50_0_5dias_umidrelmed2m_2020-06-08 _ 2020-06-13.csv,TopDownReg_48_50,5dias_umidrelmed2m_2020-06-08 _ 2020-06-13,2.469636467744884,3.739957941434387,21.75,9.283722313813572,361.37810838400037,-0.20830886502090276,8
TopDownReg_48_50_0_5dias_umidrelmed2m_2020-01-10 _ 2020-01-15.csv,TopDownReg_48_50,5dias_umidrelmed2m_2020-01-10 _ 2020-01-15,1.4895806109702308,2.070491519352103,23.375,6.872726896945637,380.61173327901633,-0.20665196024451843,8
TopDownReg_48_50_0_5dias_umidrelmed2m_2017-01-05 _ 2017-01-10.csv,TopDownReg_48_50,5dias_umidrelmed2m_2017-01-05 _ 2017-01-10,4.79086386195558,21.722721824203393,20.5,8.616843969807043,23.672803041001316,-0.09260434936554103,6
TopDownReg_48_50_0_5dias_umidrelmed2m_2019-02-19 _ 2019-03-21.csv,TopDownReg_48_50,5dias_umidrelmed2m_2019-02-19 _ 2019-03-21,3.789529672410227,5.139391114859517,19.0,4.123105625617661,43.074520874011796,-0.3824650787087743,6
TopDownReg_48_50_0_5dias_umidrelmed2m_2020-05-29 _ 2020-06-03.csv,TopDownReg_48_50,5dias_umidrelmed2m_2020-05-29 _ 2020-06-03,2.580224829742484,3.312113730566338,23.166666666666668,3.9334745737353156,49.8408716149861,-0.25927865027018215,6
TopDownReg_48_50_0_5dias_umidrelmed2m_2020-04-04 _ 2020-04-09.csv,TopDownReg_48_50,5dias_umidrelmed2m_2020-04-04 _ 2020-04-09,1.8492967604165613,2.445225166594728,27.5,4.232808366400098,56.84224072896177,-0.28895172214973325,6
TopDownReg_48_50_0_5dias_umidrelmed2m_2021-03-08 _ 2021-03-13.csv,TopDownReg_48_50,5dias_umidrelmed2m_2021-03-08 _ 2021-03-13,2.26250909095277,3.107131577200114,22.714285714285715,5.495824017620384,69.0658151669777,-0.22920329737971298,7
TopDownReg_48_50_0_5dias_umidrelmed2m_2020-05-14 _ 2020-05-19.csv,TopDownReg_48_50,5dias_umidrelmed2m_2020-05-14 _ 2020-05-19,2.7931451862534193,3.7608510254092127,27.333333333333332,10.482790129010924,71.03495817596558,-0.2540394399277127,6
TopDownReg_48_50_0_5dias_umidrelmed2m_2016-07-28 _ 2016-08-02.csv,TopDownReg_48_50,5dias_umidrelmed2m_2016-07-28 _ 2016-08-02,inf,inf,22.142857142857142,6.663945022680343,65.5108118809876,-0.13985713198492297,7
TopDownReg_48_50_0_5dias_umidrelmed2m_2017-01-20 _ 2017-01-25.csv,TopDownReg_48_50,5dias_umidrelmed2m_2017-01-20 _ 2017-01-25,1.998611424793864,2.6468611263172597,16.4,3.8781438859330635,52.42871104599908,-0.2516244254205956,5
TopDownReg_48_50_0_5dias_umidrelmed2m_2021-05-07 _ 2021-05-12.csv,TopDownReg_48_50,5dias_umidrelmed2m_2021-05-07 _ 2021-05-12,2.3405227051155904,3.060350009217529,24.6,5.351635264103861,62.05845217598835,-0.1447756679615882,5
TopDownReg_48_50_0_5dias_umidrelmed2m_2018-09-27 _ 2018-10-02.csv,TopDownReg_48_50,5dias_umidrelmed2m_2018-09-27 _ 2018-10-02,1.8651444264892718,2.3440904976422003,25.333333333333332,4.14996653266291,79.82619467499899,-0.17837563504741566,6
TopDownReg_48_50_0_5dias_umidrelmed2m_2017-04-11 _ 2017-04-16.csv,TopDownReg_48_50,5dias_umidrelmed2m_2017-04-11 _ 2017-04-16,1.8900253038833557,2.6135046529891057,26.857142857142858,7.039248568431383,105.32471915497445,-0.13038230092624586,7
TopDownReg_48_50_0_5dias_umidrelmed2m_2018-02-23 _ 2018-02-28.csv,TopDownReg_48_50,5dias_umidrelmed2m_2018-02-23 _ 2018-02-28,2.5387853213357032,3.4806634765554127,21.25,8.584142356694699,137.84486049599946,-0.08682747591927428,8
TopDownReg_48_50_0_5dias_umidrelmed2m_2016-07-13 _ 2016-07-18.csv,TopDownReg_48_50,5dias_umidrelmed2m_2016-07-13 _ 2016-07-18,2.1800462243317638,2.9193531725175745,27.25,3.59687364248454,159.07808809896233,-0.15234271242605857,8
TopDownReg_48_50_0_5dias_umidrelmed2m_2019-05-10 _ 2019-05-17.csv,TopDownReg_48_50,5dias_umidrelmed2m_2019-05-10 _ 2019-05-17,1.1905900985668079,1.6926788102146526,20.5,5.220153254455275,169.57194423303008,-0.2352393946661852,8
TopDownReg_48_50_0_5dias_umidrelmed2m_2018-12-22 _ 2019-01-01.csv,TopDownReg_48_50,5dias_umidrelmed2m_2018-12-22 _ 2019-01-01,2.5195853545828677,3.452435854428259,23.0,8.103497187428813,180.63078842603136,-0.20914559641967623,6
TopDownReg_48_50_0_5dias_umidrelmed2m_2017-01-30 _ 2017-02-04.csv,TopDownReg_48_50,5dias_umidrelmed2m_2017-01-30 _ 2017-02-04,2.572136367979358,3.4272840436698,22.833333333333332,8.591015979239915,202.0562269879738,-0.36648428043814324,6
TopDownReg_48_50_0_5dias_umidrelmed2m_2018-07-13 _ 2018-07-18.csv,TopDownReg_48_50,5dias_umidrelmed2m_2018-07-13 _ 2018-07-18,1.2400139093250053,1.705783460522366,26.875,5.206666399914632,282.3541379950475,-0.09778486599345212,8
TopDownReg_48_50_0_5dias_umidrelmed2m_2015-12-26 _ 2015-12-31.csv,TopDownReg_48_50,5dias_umidrelmed2m_2015-12-26 _ 2015-12-31,1.1056591815263312,1.5545113469829301,21.142857142857142,5.054801717986894,272.26474517199676,-0.14405433021764522,7
TopDownReg_48_50_0_5dias_umidrelmed2m_2019-08-08 _ 2019-08-13.csv,TopDownReg_48_50,5dias_umidrelmed2m_2019-08-08 _ 2019-08-13,2.522100604743214,3.347925217297829,28.833333333333332,5.580223014261069,221.69216734007932,-0.15594000028077065,6
TopDownReg_48_50_0_5dias_umidrelmed2m_2016-09-22 _ 2016-09-27.csv,TopDownReg_48_50,5dias_umidrelmed2m_2016-09-22 _ 2016-09-27,2.0597881082543554,2.7469631483497907,23.857142857142858,8.007649404138009,283.2825186039554,-0.18027221544992597,7
TopDownReg_48_50_0_5dias_umidrelmed2m_2018-04-14 _ 2018-04-19.csv,TopDownReg_48_50,5dias_umidrelmed2m_2018-04-14 _ 2018-04-19,1.1372043610614126,1.4967517870082505,24.5,7.58836829188814,264.1980000890326,-0.05580238755466001,6
TopDownReg_48_50_0_5dias_umidrelmed2m_2016-06-08 _ 2016-06-13.csv,TopDownReg_48_50,5dias_umidrelmed2m_2016-06-08 _ 2016-06-13,2.7124255736812586,3.5229162855643033,20.0,6.708203932499369,270.6387919150293,-0.21380310716003387,6
TopDownReg_48_50_0_5dias_umidrelmed2m_2021-06-16 _ 2021-06-22.csv,TopDownReg_48_50,5dias_umidrelmed2m_2021-06-16 _ 2021-06-22,1.6358199567040885,2.166419807221862,30.5,7.158910531638177,192.47822437493596,-0.19941474912769483,4
TopDownReg_48_50_0_5dias_umidrelmed2m_2020-02-14 _ 2020-02-19.csv,TopDownReg_48_50,5dias_umidrelmed2m_2020-02-14 _ 2020-02-19,2.729256125136132,3.989272215517259,24.833333333333332,6.542595475463507,303.1378795990022,-0.19879808111968017,6
TopDownReg_48_50_0_5dias_umidrelmed2m_2019-12-31 _ 2020-01-05.csv,TopDownReg_48_50,5dias_umidrelmed2m_2019-12-31 _ 2020-01-05,2.097756582982511,2.8279443319726236,25.666666666666668,6.968181653455625,314.06700697902124,-0.18555365468144527,6
TopDownReg_48_50_0_5dias_umidrelmed2m_2021-10-15 _ 2021-10-20.csv,TopDownReg_48_50,5dias_umidrelmed2m_2021-10-15 _ 2021-10-20,1.7148863065707798,2.15138957431565,23.8,4.166533331199932,273.29193427599967,-0.14185227239022088,5
TopDownReg_48_50_0_5dias_umidrelmed2m_2020-03-20 _ 2020-03-25.csv,TopDownReg_48_50,5dias_umidrelmed2m_2020-03-20 _ 2020-03-25,1.3258856221156052,1.8688313902802356,21.714285714285715,7.868822487954521,393.3910673040664,-0.1181331680162821,7
TopDownReg_48_50_0_5dias_umidrelmed2m_2020-12-11 _ 2020-12-16.csv,TopDownReg_48_50,5dias_umidrelmed2m_2020-12-11 _ 2020-12-16,2.622017121814396,3.6047918678381,24.6,6.406246951218788,290.9466170669766,-0.2847980075879048,5
TopDownReg_48_50_0_5dias_umidrelmed2m_2020-03-15 _ 2020-03-20.csv,TopDownReg_48_50,5dias_umidrelmed2m_2020-03-15 _ 2020-03-20,2.066475645771805,2.8138093651366924,24.666666666666668,4.6785562825394,361.78097508102655,-0.3116352643569672,6
TopDownReg_48_50_0_5dias_umidrelmed2m_2017-07-26 _ 2017-07-31.csv,TopDownReg_48_50,5dias_umidrelmed2m_2017-07-26 _ 2017-07-31,1.725377217516463,2.421695782270302,29.857142857142858,5.816935163286381,432.1462580759544,-0.08342179470361492,7
TopDownReg_48_50_0_5dias_umidrelmed2m_2018-09-22 _ 2018-09-27.csv,TopDownReg_48_50,5dias_umidrelmed2m_2018-09-22 _ 2018-09-27,1.9527761992903432,2.7097437064111443,28.428571428571427,6.433331570970116,446.8921429660404,-0.1273450555035379,7
TopDownReg_48_50_0_5dias_umidrelmed2m_2016-09-27 _ 2016-10-02.csv,TopDownReg_48_50,5dias_umidrelmed2m_2016-09-27 _ 2016-10-02,2.3691939287627544,3.098212147059843,23.8,2.7856776554368237,336.99261268391274,-0.05856239375393471,5
TopDownReg_48_50_0_5dias_umidrelmed2m_2019-07-29 _ 2019-08-03.csv,TopDownReg_48_50,5dias_umidrelmed2m_2019-07-29 _ 2019-08-03,2.1082988516654746,2.739958199684611,27.0,5.656854249492381,478.13754636701196,-0.16725323161426534,7
TopDownReg_48_50_0_5dias_umidrelmed2m_2016-06-23 _ 2016-06-28.csv,TopDownReg_48_50,5dias_umidrelmed2m_2016-06-23 _ 2016-06-28,1.3076723084722632,1.8575597127379087,28.714285714285715,7.362342129557215,498.1912044920027,-0.036633922777800865,7
TopDownReg_48_50_0_5dias_umidrelmed2m_2021-07-22 _ 2021-07-27.csv,TopDownReg_48_50,5dias_umidrelmed2m_2021-07-22 _ 2021-07-27,1.5108096659833372,2.127961913726843,25.75,6.740734381356382,578.6199384550564,-0.07413360522872663,8
TopDownReg_48_50_0_5dias_umidrelmed2m_2021-08-31 _ 2021-09-05.csv,TopDownReg_48_50,5dias_umidrelmed2m_2021-08-31 _ 2021-09-05,,,21.4,2.939387691339814,378.0749639569549,-0.1410889046291399,5
TopDownReg_48_50_0_5dias_umidrelmed2m_2020-01-15 _ 2020-01-20.csv,TopDownReg_48_50,5dias_umidrelmed2m_2020-01-15 _ 2020-01-20,2.230312078811771,2.9878176083483416,21.4,3.8262252939417984,391.55215911602136,-0.26828508244535887,5
TopDownReg_48_50_0_5dias_umidrelmed2m_2016-06-13 _ 2016-06-18.csv,TopDownReg_48_50,5dias_umidrelmed2m_2016-06-13 _ 2016-06-18,3.822691392483154,5.359988177472411,26.0,7.9498427657407165,402.5420819129795,-0.13491941223938433,5
TopDownReg_48_50_0_5dias_umidrelmed2m_2021-08-06 _ 2021-08-11.csv,TopDownReg_48_50,5dias_umidrelmed2m_2021-08-06 _ 2021-08-11,1.512767805662375,1.9201055352223697,21.166666666666668,3.6247605284885913,491.1843948540045,-0.06903716756094211,6
PageHinkley_0_5dias_umidrelmed2m_2016-09-07 _ 2016-09-12.csv,PageHinkley,5dias_umidrelmed2m_2016-09-07 _ 2016-09-12,3.4984646336224783,4.752569994533695,23.2,10.342146779078316,48.97394759999588,-0.5039544244051942,5
PageHinkley_0_5dias_umidrelmed2m_2016-11-06 _ 2016-11-11.csv,PageHinkley,5dias_umidrelmed2m_2016-11-06 _ 2016-11-11,4.62606112004421,5.79721668636581,15.5,5.5,38.772581755998544,0.0,2
PageHinkley_0_5dias_umidrelmed2m_2018-10-22 _ 2018-10-27.csv,PageHinkley,5dias_umidrelmed2m_2018-10-22 _ 2018-10-27,8.085874555844992,10.935536000919813,23.0,0.0,26.800893535997602,0.0,1
PageHinkley_0_5dias_umidrelmed2m_2016-12-01 _ 2016-12-06.csv,PageHinkley,5dias_umidrelmed2m_2016-12-01 _ 2016-12-06,7.39710991714659,9.008533114716904,21.0,0.0,27.09545518300729,0.0,1
